0	12	1
0	243	1
0	593	1
0	890	3
0	920	1
0	1034	1
0	1093	1
0	1118	1
0	1296	1
0	1386	3
0	1434	1
0	2107	1
0	2483	1
0	2516	1
0	2968	1
0	3382	1
0	3392	1
0	3532	1
0	3581	1
0	3658	1
0	3670	1
0	4591	1
0	4596	1
0	4607	1
0	4619	1
0	4766	1
0	5584	1
0	5804	1
0	5857	3
0	6232	1
0	6247	1
0	6347	1
1	15	1
1	128	1
1	1430	1
1	1632	1
1	2827	1
1	3465	1
1	4193	1
1	4691	1
1	4768	1
1	5857	1
1	6111	1
2	1458	1
2	2067	1
2	2406	1
2	2943	1
2	6242	1
3	16	1
3	688	1
3	761	1
3	1214	1
3	1571	1
3	1742	1
3	2502	1
3	2962	1
3	3422	1
3	3584	1
3	3592	1
3	3658	1
3	3711	1
3	3833	1
3	4058	1
3	4110	1
3	4619	1
3	4646	1
3	4696	1
3	4790	1
3	4946	1
3	5206	1
3	5578	1
3	5811	1
3	5857	1
3	6111	1
3	6347	1
3	6365	1
4	311	1
4	2985	1
4	6144	1
4	6370	1
5	1346	1
5	1501	1
5	1513	1
5	1615	1
5	1622	1
5	1632	1
5	2507	1
5	3595	1
5	4115	1
5	4826	1
5	4849	1
5	4904	1
5	5238	1
5	5882	1
5	5902	1
6	1346	1
6	2674	1
6	4110	1
6	4422	1
6	4531	1
6	5070	1
6	5130	1
6	5329	1
6	5839	1
6	5869	1
6	6348	1
7	47	1
7	1041	1
7	1340	1
7	1742	1
7	2120	1
7	3242	1
7	3979	1
7	4463	1
7	4586	1
7	5009	1
7	5109	1
7	5195	1
7	5206	1
7	5307	1
7	5309	1
7	6026	1
7	6385	2
8	280	1
8	393	1
8	578	1
8	591	1
8	1028	1
8	1786	1
8	2340	1
8	2369	1
8	3558	1
8	3888	1
8	4993	1
8	5027	1
8	5195	1
8	5206	1
8	5247	1
8	5286	1
8	5296	1
8	5303	1
8	5325	1
8	5332	1
8	5496	1
8	5811	2
8	5953	1
8	6004	1
8	6020	1
8	6092	1
8	6256	1
9	478	1
9	736	1
9	741	1
9	1742	1
9	3235	1
9	3347	1
9	4027	1
9	4037	1
9	4042	1
9	4044	1
9	4435	1
9	5099	1
9	5107	1
9	5365	1
9	5478	1
9	5512	1
10	2015	1
10	4074	1
10	4337	1
11	1035	1
11	1812	1
11	1859	1
11	1915	1
11	2039	1
11	2084	1
11	2333	1
11	2397	1
11	2410	1
11	2723	1
11	2904	1
11	3335	1
11	3356	1
11	3843	1
11	3866	1
11	3925	1
11	4007	1
11	4116	2
11	4244	1
11	4453	1
11	4463	2
11	4521	1
11	4682	1
11	4691	2
11	5028	1
11	5118	1
11	5206	1
11	5327	1
11	5330	1
11	5334	1
